200-01.csv,200-05.csv,200-10.csv,200-20.csv,350-01.csv,350-05.csv,350-10.csv,350-20.csv,400-01.csv,400-05.csv,400-10.csv,400-20.csv,500-01.csv,500-05.csv,500-10.csv,500-20.csv
o_sample,o_sample,o_sample,o_sample,o_sample,o_sample,o_sample,o_sample,o_sample,o_sample,o_sample,o_sample,o_sample,o_sample,o_sample,o_sample
0,.00390625,.00390625,.01171875,-.11328125,-.84375,-1.125,-1.55078125,-.05859375,-.4453125,-.66796875,-1.0390625,0,-.00390625,-.0078125,-.01953125
0,0,.00390625,.00390625,-.10546875,-.80078125,-1.0703125,-1.46875,-.04296875,-.31640625,-.46875,-.73046875,0,-.00390625,-.0078125,-.015625
0,0,0,.00390625,-.09765625,-.71875,-.95703125,-1.3203125,-.0234375,-.1640625,-.2421875,-.375,0,0,-.00390625,-.01171875
0,0,0,0,-.08203125,-.6015625,-.8046875,-1.10546875,0,0,0,0,0,0,0,0
0,0,0,-.00390625,-.0625,-.45703125,-.609375,-.8359375,.0234375,.1640625,.2421875,.375,0,0,.00390625,.01171875
0,0,-.00390625,-.00390625,-.0390625,-.28515625,-.3828125,-.52734375,.04296875,.31640625,.46875,.73046875,0,.00390625,.0078125,.015625
0,-.00390625,-.00390625,-.01171875,-.015625,-.10546875,-.140625,-.1953125,.05859375,.4453125,.66796875,1.0390625,0,.00390625,.0078125,.01953125
0,-.00390625,-.00390625,-.015625,.01171875,.08203125,.10546875,.1484375,.07421875,.55078125,.8203125,1.28125,0,.00390625,.015625,.02734375
0,-.00390625,-.0078125,-.015625,.03515625,.265625,.3515625,.484375,.08203125,.62109375,.92578125,1.44140625,0,.00390625,.015625,.02734375
0,-.00390625,-.0078125,-.01953125,.05859375,.43359375,.578125,.796875,.0859375,.65234375,.97265625,1.515625,0,.00390625,.015625,.02734375
0,-.00390625,-.0078125,-.01953125,.078125,.5859375,.77734375,1.0703125,.0859375,.640625,.95703125,1.4921875,0,.00390625,.0078125,.01953125
0,-.00390625,-.0078125,-.02734375,.09375,.703125,.9375,1.29296875,.078125,.59375,.8828125,1.375,0,.00390625,.0078125,.015625
0,-.00390625,-.01171875,-.02734375,.10546875,.82421875,.98828125,1.3203125,.06640625,.5234375,.7109375,1.0859375,0,0,.00390625,.01171875
0,-.00390625,-.01171875,-.02734375,.11328125,.87890625,1.05078125,1.40234375,.05078125,.3984375,.5390625,.828125,0,0,0,0
0,-.00390625,-.01171875,-.03125,.11328125,.88671875,1.0625,1.41796875,.03125,.25,.33984375,.51953125,0,0,-.00390625,-.01171875
0,-.00390625,-.01171875,-.03125,.109375,.85546875,1.0234375,1.36328125,.01171875,.0859375,.1171875,.1796875,0,-.00390625,-.0078125,-.015625
0,-.00390625,-.01171875,-.03125,.09765625,.7734375,.93359375,1.24609375,-.01171875,-.0859375,-.1171875,-.17578125,0,-.00390625,-.0078125,-.01953125
0,-.00390625,-.01171875,-.03125,.0859375,.6640625,.796875,1.06640625,-.03125,-.25,-.33984375,-.51953125,0,-.00390625,-.0078125,-.02734375
0,-.00390625,-.01171875,-.02734375,.06640625,.51953125,.625,.8359375,-.05078125,-.3984375,-.5390625,-.828125,0,-.00390625,-.015625,-.02734375
0,-.00390625,-.01171875,-.02734375,.046875,.35546875,.421875,.5625,-.06640625,-.5234375,-.7109375,-1.0859375,0,-.00390625,-.0078125,-.02734375
0,-.00390625,-.0078125,-.02734375,.01953125,.1640625,.19921875,.265625,-.078125,-.6171875,-.8359375,-1.27734375,0,-.00390625,-.0078125,-.01953125
0,-.00390625,-.0078125,-.01953125,-.00390625,-.03125,-.03125,-.04296875,-.0859375,-.6640625,-.90625,-1.3828125,0,-.00390625,-.0078125,-.015625
0,-.00390625,-.0078125,-.01953125,-.02734375,-.21875,-.26171875,-.35546875,-.0859375,-.67578125,-.91796875,-1.40625,0,0,-.00390625,-.01171875
0,-.00390625,-.0078125,-.015625,-.05078125,-.40234375,-.484375,-.64453125,-.08203125,-.6484375,-.875,-1.33984375,0,0,0,0
0,-.00390625,-.00390625,-.015625,-.07421875,-.56640625,-.67578125,-.90625,-.07421875,-.57421875,-.77734375,-1.19140625,0,0,.00390625,.01171875
0,-.00390625,-.00390625,-.01171875,-.08984375,-.703125,-.84375,-1.12109375,-.05859375,-.46484375,-.62890625,-.96484375,0,.00390625,.0078125,.015625
0,0,-.00390625,-.00390625,-.1015625,-.8046875,-.96484375,-1.28515625,-.04296875,-.328125,-.4453125,-.6796875,0,.00390625,.0078125,.01953125
0,0,0,-.00390625,-.109375,-.8671875,-1.0390625,-1.38671875,-.0234375,-.171875,-.2265625,-.34765625,0,.00390625,.015625,.02734375
0,0,0,0,-.11328125,-.88671875,-1.06640625,-1.421875,0,0,0,0,0,.00390625,.015625,.02734375
0,0,0,.00390625,-.109375,-.8671875,-1.0390625,-1.38671875,.0234375,.171875,.2265625,.34765625,0,.00390625,.015625,.02734375
0,0,.00390625,.00390625,-.1015625,-.8046875,-.96484375,-1.28515625,.04296875,.328125,.4453125,.6796875,0,.00390625,.0078125,.01953125
0,.00390625,.00390625,.01171875,-.08984375,-.703125,-.84375,-1.12109375,.05859375,.46484375,.6328125,.96484375,0,.00390625,.0078125,.015625
0,.00390625,.00390625,.015625,-.07421875,-.56640625,-.67578125,-.90625,.07421875,.57421875,.77734375,1.19140625,0,0,.00390625,.01171875
0,.00390625,.0078125,.015625,-.05078125,-.40234375,-.484375,-.64453125,.08203125,.6484375,.875,1.33984375,0,0,0,0
0,.00390625,.0078125,.01953125,-.02734375,-.21875,-.26171875,-.35546875,.0859375,.67578125,.91796875,1.40625,0,0,-.00390625,-.01171875
0,.00390625,.0078125,.01953125,-.00390625,-.03125,-.03125,-.04296875,.0859375,.6640625,.90625,1.3828125,0,-.00390625,-.0078125,-.015625
0,.00390625,.0078125,.02734375,.01953125,.1640625,.19921875,.265625,.078125,.6171875,.8359375,1.27734375,0,-.00390625,-.0078125,-.01953125
0,.00390625,.01171875,.02734375,.046875,.35546875,.421875,.5625,.06640625,.5234375,.7109375,1.0859375,0,-.00390625,-.0078125,-.02734375
0,.00390625,.01171875,.02734375,.06640625,.51953125,.625,.8359375,.05078125,.3984375,.5390625,.828125,0,-.00390625,-.015625,-.02734375
0,.00390625,.01171875,.03125,.0859375,.6640625,.796875,1.06640625,.03125,.25,.33984375,.51953125,0,-.00390625,-.0078125,-.02734375
0,.00390625,.01171875,.03125,.09765625,.7734375,.93359375,1.24609375,.01171875,.0859375,.1171875,.1796875,0,-.00390625,-.0078125,-.01953125
0,.00390625,.01171875,.03125,.109375,.85546875,1.0234375,1.36328125,-.01171875,-.0859375,-.1171875,-.17578125,0,-.00390625,-.0078125,-.015625
0,.00390625,.01171875,.03125,.11328125,.88671875,1.0625,1.41796875,-.03125,-.25,-.33984375,-.51953125,0,0,-.00390625,-.01171875
0,.00390625,.01171875,.02734375,.11328125,.87890625,1.05078125,1.40234375,-.05078125,-.3984375,-.5390625,-.828125,0,0,0,0
0,.00390625,.01171875,.02734375,.10546875,.82421875,.98828125,1.3203125,-.06640625,-.5234375,-.7109375,-1.0859375,0,0,.00390625,.01171875
0,.00390625,.0078125,.02734375,.09375,.76171875,.8203125,1.05859375,-.078125,-.640625,-.78515625,-1.17578125,0,.00390625,.0078125,.015625
0,.00390625,.0078125,.01953125,.078125,.63671875,.6796875,.875,-.0859375,-.69140625,-.8515625,-1.27734375,0,.00390625,.0078125,.01953125
0,.00390625,.0078125,.01953125,.05859375,.46875,.5078125,.65234375,-.0859375,-.703125,-.86328125,-1.296875,0,.00390625,.015625,.02734375
0,.00390625,.0078125,.015625,.03515625,.28515625,.30859375,.39453125,-.08203125,-.671875,-.82421875,-1.234375,0,.00390625,.015625,.02734375
0,.00390625,.00390625,.015625,.01171875,.08984375,.09375,.12109375,-.07421875,-.59765625,-.73046875,-1.09765625,0,.00390625,.015625,.02734375
0,.00390625,.00390625,.01171875,-.015625,-.11328125,-.12109375,-.16015625,-.05859375,-.48046875,-.59375,-.890625,0,.00390625,.0078125,.01953125
0,0,.00390625,.00390625,-.0390625,-.3125,-.3359375,-.43359375,-.04296875,-.34375,-.41796875,-.625,0,.00390625,.0078125,.015625
0,0,0,.00390625,-.0625,-.49609375,-.53125,-.68359375,-.0234375,-.17578125,-.21484375,-.3203125,0,0,.00390625,.01171875
0,0,0,0,-.08203125,-.65234375,-.703125,-.90234375,0,0,0,0,0,0,0,0
0,0,0,-.00390625,-.09765625,-.78125,-.8359375,-1.078125,.0234375,.1796875,.21484375,.32421875,0,0,-.00390625,-.01171875
0,0,-.00390625,-.00390625,-.10546875,-.87109375,-.9375,-1.203125,.04296875,.34375,.41796875,.62890625,0,-.00390625,-.0078125,-.015625
0,-.00390625,-.00390625,-.01171875,-.11328125,-.9140625,-.984375,-1.26953125,.05859375,.484375,.59375,.890625,0,-.00390625,-.0078125,-.01953125
0,-.00390625,-.00390625,-.015625,-.11328125,-.921875,-.98828125,-1.2734375,.07421875,.59765625,.73046875,1.09765625,0,-.00390625,-.0078125,-.02734375
0,-.00390625,-.0078125,-.015625,-.109375,-.875,-.94140625,-1.21484375,.08203125,.671875,.82421875,1.23828125,0,-.00390625,-.015625,-.02734375
0,-.00390625,-.0078125,-.01953125,-.09765625,-.79296875,-.85546875,-1.1015625,.0859375,.703125,.86328125,1.296875,0,-.00390625,-.0078125,-.02734375
0,-.00390625,-.0078125,-.01953125,-.08203125,-.671875,-.72265625,-.9296875,.0859375,.69140625,.8515625,1.27734375,0,-.00390625,-.0078125,-.01953125
0,-.00390625,-.0078125,-.02734375,-.0625,-.51953125,-.55859375,-.71875,.078125,.640625,.78515625,1.1796875,0,-.00390625,-.0078125,-.015625
0,-.00390625,-.01171875,-.02734375,-.04296875,-.34375,-.3671875,-.46875,.06640625,.546875,.66796875,1.00390625,0,0,-.00390625,-.01171875
0,-.00390625,-.01171875,-.02734375,-.01953125,-.14453125,-.15234375,-.19921875,.05078125,.4140625,.5078125,.765625,0,0,0,0
0,-.00390625,-.01171875,-.03125,.0078125,.05859375,.0625,.08203125,.03125,.26171875,.3203125,.48046875,0,0,.00390625,.01171875
0,-.00390625,-.01171875,-.03125,.03125,.26171875,.27734375,.35546875,.01171875,.08984375,.109375,.1640625,0,.00390625,.0078125,.015625
0,-.00390625,-.01171875,-.03125,.0546875,.4453125,.48046875,.6171875,-.01171875,-.08984375,-.109375,-.1640625,0,.00390625,.0078125,.01953125
0,-.00390625,-.01171875,-.03125,.07421875,.609375,.65625,.84765625,-.03125,-.26171875,-.3203125,-.48046875,0,.00390625,.015625,.02734375
0,-.00390625,-.01171875,-.02734375,.09375,.75,.8046875,1.03515625,-.05078125,-.4140625,-.5078125,-.765625,0,.00390625,.015625,.02734375
0,-.00390625,-.01171875,-.02734375,.10546875,.84375,.9140625,1.171875,-.06640625,-.546875,-.66796875,-1,0,.00390625,.015625,.02734375
0,-.00390625,-.0078125,-.02734375,.11328125,.90625,.9765625,1.25390625,-.078125,-.640625,-.78515625,-1.17578125,0,.00390625,.0078125,.01953125
0,-.00390625,-.0078125,-.01953125,.11328125,.921875,.99609375,1.27734375,-.0859375,-.69140625,-.8515625,-1.27734375,0,.00390625,.0078125,.015625
0,-.00390625,-.0078125,-.01953125,.109375,.89453125,.96484375,1.23828125,-.0859375,-.703125,-.86328125,-1.296875,0,0,.00390625,.01171875
0,-.00390625,-.0078125,-.015625,.1015625,.82421875,.88671875,1.13671875,-.08203125,-.671875,-.82421875,-1.234375,0,0,0,0
0,-.00390625,-.00390625,-.015625,.0859375,.7109375,.765625,.984375,-.07421875,-.59765625,-.73046875,-1.09765625,0,0,-.00390625,-.01171875
0,-.00390625,-.00390625,-.01171875,.0703125,.56640625,.609375,.78125,-.05859375,-.48046875,-.59375,-.890625,0,-.00390625,-.0078125,-.015625
0,0,-.00390625,-.00390625,.046875,.39453125,.42578125,.546875,-.04296875,-.34375,-.41796875,-.625,0,-.00390625,-.0078125,-.01953125
0,0,0,-.00390625,.0234375,.203125,.21484375,.27734375,-.0234375,-.17578125,-.21484375,-.3203125,0,-.00390625,-.0078125,-.02734375
0,0,0,0,0,0,0,0,0,0,0,0,0,-.00390625,-.015625,-.02734375
0,0,0,.00390625,-.0234375,-.2109375,-.19921875,-.24609375,.0234375,.18359375,.2265625,.296875,0,-.00390625,-.0078125,-.02734375
0,0,.00390625,.00390625,-.046875,-.41015625,-.39453125,-.484375,.04296875,.35546875,.4453125,.57421875,0,-.00390625,-.0078125,-.01953125
0,.00390625,.00390625,.01171875,-.0703125,-.5859375,-.56640625,-.6953125,.05859375,.5,.6328125,.81640625,0,-.00390625,-.0078125,-.015625
0,.00390625,.00390625,.015625,-.0859375,-.73828125,-.7109375,-.875,.07421875,.62109375,.77734375,1.0078125,0,0,-.00390625,-.01171875
0,.00390625,.0078125,.015625,-.1015625,-.85546875,-.8203125,-1.01171875,.08203125,.69921875,.875,1.1328125,0,0,0,0
0,.00390625,.0078125,.01953125,-.109375,-.9296875,-.89453125,-1.09765625,.0859375,.73046875,.91796875,1.19140625,0,0,.00390625,.01171875
0,.00390625,.0078125,.01953125,-.11328125,-.95703125,-.921875,-1.1328125,.0859375,.71875,.90625,1.171875,0,.00390625,.0078125,.015625
0,.00390625,.0078125,.02734375,-.11328125,-.94140625,-.90625,-1.11328125,.078125,.6640625,.8359375,1.078125,0,.00390625,.0078125,.01953125
0,.00390625,.01171875,.02734375,-.10546875,-.875,-.84765625,-1.04296875,.06640625,.56640625,.7109375,.91796875,0,.00390625,.015625,.02734375
0,.00390625,.01171875,.02734375,-.09375,-.77734375,-.74609375,-.91796875,.05078125,.4296875,.5390625,.69921875,0,.00390625,.015625,.02734375
0,.00390625,.01171875,.03125,-.07421875,-.6328125,-.609375,-.75,.03125,.26953125,.33984375,.44140625,0,.00390625,.015625,.02734375
0,.00390625,.01171875,.03125,-.0546875,-.4609375,-.4453125,-.546875,.01171875,.09375,.1171875,.15234375,0,.00390625,.0078125,.01953125
0,.00390625,.01171875,.03125,-.03125,-.26953125,-.2578125,-.31640625,-.01171875,-.09375,-.1171875,-.1484375,0,.00390625,.0078125,.015625
0,.00390625,.01171875,.03125,-.0078125,-.05859375,-.05859375,-.0703125,-.03125,-.26953125,-.33984375,-.44140625,0,0,.00390625,.01171875
0,.00390625,.01171875,.02734375,.01953125,.15234375,.14453125,.1796875,-.05078125,-.4296875,-.5390625,-.69921875,0,0,0,0
0,.00390625,.01171875,.02734375,.04296875,.35546875,.33984375,.41796875,-.06640625,-.56640625,-.7109375,-.91796875,0,0,-.00390625,-.01171875
0,.00390625,.0078125,.02734375,.0625,.5390625,.515625,.640625,-.078125,-.6640625,-.8359375,-1.078125,0,-.00390625,-.0078125,-.015625
0,.00390625,.0078125,.01953125,.08203125,.69921875,.671875,.828125,-.0859375,-.71875,-.90625,-1.171875,0,-.00390625,-.0078125,-.01953125
0,.00390625,.0078125,.01953125,.09765625,.82421875,.79296875,.98046875,-.0859375,-.73046875,-.91796875,-1.19140625,0,-.00390625,-.0078125,-.02734375
0,.00390625,.0078125,.015625,.109375,.91015625,.875,1.08203125,-.08203125,-.69921875,-.875,-1.1328125,0,-.00390625,-.015625,-.02734375
0,.00390625,.00390625,.015625,.11328125,.95703125,.91796875,1.1328125,-.07421875,-.62109375,-.77734375,-1.0078125,0,-.00390625,-.0078125,-.02734375
0,.00390625,.00390625,.01171875,.11328125,.94921875,.9140625,1.12890625,-.05859375,-.5,-.62890625,-.81640625,0,-.00390625,-.0078125,-.01953125
0,0,.00390625,.00390625,.10546875,.90234375,.87109375,1.0703125,-.04296875,-.35546875,-.4453125,-.57421875,0,-.00390625,-.0078125,-.015625
0,0,0,.00390625,.09765625,.8125,.77734375,.9609375,-.0234375,-.18359375,-.2265625,-.296875,0,0,-.00390625,-.01171875
0,0,0,0,.08203125,.6796875,.65234375,.8046875,0,0,0,0,0,0,0,0
0,0,0,-.00390625,.0625,.515625,.49609375,.609375,.0234375,.18359375,.2265625,.296875,0,0,.00390625,.01171875
0,0,-.00390625,-.00390625,.0390625,.32421875,.3125,.38671875,.04296875,.35546875,.4453125,.57421875,0,.00390625,.0078125,.015625
0,-.00390625,-.00390625,-.01171875,.015625,.1171875,.11328125,.14453125,.05859375,.5,.6328125,.81640625,0,.00390625,.0078125,.01953125
0,-.00390625,-.00390625,-.015625,-.01171875,-.09375,-.0859375,-.10546875,.07421875,.62109375,.77734375,1.0078125,0,.00390625,.015625,.02734375
0,-.00390625,-.0078125,-.015625,-.03515625,-.296875,-.28515625,-.3515625,.08203125,.69921875,.875,1.1328125,0,.00390625,.015625,.02734375
0,-.00390625,-.0078125,-.01953125,-.05859375,-.48828125,-.46875,-.578125,.0859375,.73046875,.91796875,1.19140625,0,.00390625,.015625,.02734375
0,-.00390625,-.0078125,-.01953125,-.078125,-.66015625,-.6328125,-.77734375,.0859375,.71875,.90625,1.171875,0,.00390625,.0078125,.01953125
0,-.00390625,-.0078125,-.02734375,-.09375,-.8203125,-.703125,-.8203125,.078125,.69140625,.8828125,.98046875,0,.00390625,.0078125,.015625
0,-.00390625,-.01171875,-.02734375,-.10546875,-.921875,-.7890625,-.92578125,.06640625,.58984375,.75,.8359375,0,0,.00390625,.01171875
0,-.00390625,-.01171875,-.02734375,-.11328125,-.984375,-.83984375,-.98046875,.05078125,.4453125,.5703125,.63671875,0,0,0,0
0,-.00390625,-.01171875,-.03125,-.11328125,-.9921875,-.84765625,-.9921875,.03125,.28125,.359375,.40234375,0,0,-.00390625,-.01171875
0,-.00390625,-.01171875,-.03125,-.109375,-.95703125,-.81640625,-.95703125,.01171875,.09765625,.125,.13671875,0,-.00390625,-.0078125,-.015625
0,-.00390625,-.01171875,-.03125,-.09765625,-.8671875,-.74609375,-.87109375,-.01171875,-.09375,-.12109375,-.13671875,0,-.00390625,-.0078125,-.01953125
0,-.00390625,-.01171875,-.03125,-.0859375,-.74609375,-.63671875,-.74609375,-.03125,-.28125,-.359375,-.3984375,0,-.00390625,-.0078125,-.02734375
0,-.00390625,-.01171875,-.02734375,-.06640625,-.58203125,-.5,-.5859375,-.05078125,-.4453125,-.5703125,-.63671875,0,-.00390625,-.015625,-.02734375
0,-.00390625,-.01171875,-.02734375,-.046875,-.39453125,-.3359375,-.39453125,-.06640625,-.5859375,-.75,-.8359375,0,-.00390625,-.0078125,-.02734375
0,-.00390625,-.0078125,-.02734375,-.01953125,-.18359375,-.15625,-.1875,-.078125,-.69140625,-.8828125,-.98046875,0,-.00390625,-.0078125,-.01953125
0,-.00390625,-.0078125,-.01953125,.00390625,.03515625,.02734375,.03125,-.0859375,-.74609375,-.95703125,-1.0625,0,-.00390625,-.0078125,-.015625
0,-.00390625,-.0078125,-.01953125,.02734375,.24609375,.2109375,.24609375,-.0859375,-.7578125,-.97265625,-1.08203125,0,0,-.00390625,-.01171875
0,-.00390625,-.0078125,-.015625,.05078125,.453125,.38671875,.453125,-.08203125,-.72265625,-.92578125,-1.03125,0,0,0,0
0,-.00390625,-.00390625,-.015625,.07421875,.63671875,.54296875,.6328125,-.07421875,-.640625,-.8203125,-.9140625,0,0,.00390625,.01171875
0,-.00390625,-.00390625,-.01171875,.08984375,.78515625,.67578125,.78515625,-.05859375,-.51953125,-.66796875,-.7421875,0,.00390625,.0078125,.015625
0,0,-.00390625,-.00390625,.1015625,.90234375,.76953125,.8984375,-.04296875,-.3671875,-.46875,-.5234375,0,.00390625,.0078125,.01953125
0,0,0,-.00390625,.109375,.97265625,.83203125,.97265625,-.0234375,-.19140625,-.2421875,-.26953125,0,.00390625,.015625,.02734375
0,0,0,0,.11328125,.9921875,.8515625,.99609375,0,0,0,0,0,.00390625,.015625,.02734375
0,0,0,.00390625,.109375,.97265625,.83203125,.97265625,.0234375,.19140625,.2421875,.26953125,0,.00390625,.015625,.02734375
0,0,.00390625,.00390625,.1015625,.90234375,.76953125,.8984375,.04296875,.37109375,.46875,.5234375,0,.00390625,.0078125,.01953125
0,.00390625,.00390625,.01171875,.08984375,.78515625,.67578125,.78515625,.05859375,.51953125,.66796875,.7421875,0,.00390625,.0078125,.015625
0,.00390625,.00390625,.015625,.07421875,.63671875,.54296875,.6328125,.07421875,.64453125,.8203125,.9140625,0,0,.00390625,.01171875
0,.00390625,.0078125,.015625,.05078125,.453125,.38671875,.453125,.08203125,.7265625,.92578125,1.03125,0,0,0,0
0,.00390625,.0078125,.01953125,.02734375,.24609375,.2109375,.24609375,.0859375,.7578125,.97265625,1.08203125,0,0,-.00390625,-.01171875
0,.00390625,.0078125,.01953125,.00390625,.03515625,.02734375,.03125,.0859375,.74609375,.95703125,1.06640625,0,-.00390625,-.0078125,-.015625
0,.00390625,.0078125,.02734375,-.01953125,-.18359375,-.15625,-.1875,.078125,.69140625,.8828125,.98046875,0,-.00390625,-.0078125,-.01953125
0,.00390625,.01171875,.02734375,-.046875,-.39453125,-.3359375,-.39453125,.06640625,.58984375,.75,.8359375,0,-.00390625,-.0078125,-.02734375
0,.00390625,.01171875,.02734375,-.06640625,-.58203125,-.5,-.5859375,.05078125,.4453125,.5703125,.63671875,0,-.00390625,-.015625,-.02734375
0,.00390625,.01171875,.03125,-.0859375,-.74609375,-.63671875,-.74609375,.03125,.28125,.359375,.40234375,0,-.00390625,-.0078125,-.02734375
0,.00390625,.01171875,.03125,-.09765625,-.8671875,-.74609375,-.87109375,.01171875,.09765625,.125,.13671875,0,-.00390625,-.0078125,-.01953125
0,.00390625,.01171875,.03125,-.109375,-.95703125,-.81640625,-.95703125,-.01171875,-.09375,-.12109375,-.13671875,0,-.00390625,-.0078125,-.015625
0,.00390625,.01171875,.03125,-.11328125,-.9921875,-.84765625,-.9921875,-.03125,-.28125,-.359375,-.3984375,0,0,-.00390625,-.01171875
0,.00390625,.01171875,.02734375,-.11328125,-.984375,-.83984375,-.98046875,-.05078125,-.4453125,-.5703125,-.63671875,0,0,0,0
0,.00390625,.01171875,.02734375,-.10546875,-.95703125,-.7265625,-.79296875,-.06640625,-.609375,-.79296875,-.75,0,0,.00390625,.01171875
0,.00390625,.0078125,.02734375,-.09375,-.84765625,-.64453125,-.703125,-.078125,-.71484375,-.93359375,-.8828125,0,.00390625,.0078125,.015625
0,.00390625,.0078125,.01953125,-.078125,-.70703125,-.53515625,-.58203125,-.0859375,-.7734375,-1.01171875,-.95703125,0,.00390625,.0078125,.01953125
0,.00390625,.0078125,.01953125,-.05859375,-.5234375,-.3984375,-.43359375,-.0859375,-.78515625,-1.0234375,-.97265625,0,.00390625,.015625,.02734375
0,.00390625,.0078125,.015625,-.03515625,-.3203125,-.2421875,-.26171875,-.08203125,-.75,-.98046875,-.92578125,0,.00390625,.015625,.02734375
0,.00390625,.00390625,.015625,-.01171875,-.09765625,-.07421875,-.08203125,-.07421875,-.6640625,-.8671875,-.82421875,0,.00390625,.015625,.02734375
0,.00390625,.00390625,.01171875,.015625,.12890625,.09765625,.10546875,-.05859375,-.5390625,-.703125,-.66796875,0,.00390625,.0078125,.01953125
0,0,.00390625,.00390625,.0390625,.34765625,.26171875,.2890625,-.04296875,-.3828125,-.49609375,-.46875,0,.00390625,.0078125,.015625
0,0,0,.00390625,.0625,.55078125,.41796875,.45703125,-.0234375,-.19921875,-.25390625,-.2421875,0,0,.00390625,.01171875
0,0,0,0,.08203125,.73046875,.5546875,.6015625,0,0,0,0,0,0,0,0
0,0,0,-.00390625,.09765625,.87109375,.65625,.71875,.0234375,.19921875,.25390625,.2421875,0,0,-.00390625,-.01171875
0,0,-.00390625,-.00390625,.10546875,.96875,.734375,.80078125,.04296875,.3828125,.49609375,.46875,0,-.00390625,-.0078125,-.015625
0,-.00390625,-.00390625,-.01171875,.11328125,1.01953125,.7734375,.84375,.05859375,.5390625,.70703125,.66796875,0,-.00390625,-.0078125,-.01953125
0,-.00390625,-.00390625,-.015625,.11328125,1.02734375,.77734375,.84765625,.07421875,.6640625,.8671875,.82421875,0,-.00390625,-.0078125,-.02734375
0,-.00390625,-.0078125,-.015625,.109375,.9765625,.7421875,.80859375,.08203125,.75,.98046875,.92578125,0,-.00390625,-.015625,-.02734375
0,-.00390625,-.0078125,-.01953125,.09765625,.88671875,.671875,.734375,.0859375,.78515625,1.0234375,.97265625,0,-.00390625,-.0078125,-.02734375
